ID,duration_sec,distance_m
0x7c23,1004.6,12388.3
0x7f3d,304.2,3844.7
0x571b,342.6,3581.1
0xbcdf,1399.8,23050.2
0xcf16,1556.8,19610.4
0xbd64,210.2,2162.7
0x66bf,616.7,9358.7
0x6c44,858.9,15004.7
0x75ba,1624,19083.1
0xb0d1,199.9,2112.5
0xa5a3,459.2,5178.6
0x470c,734.5,8961.6
0x74d3,420.5,6318.9
0x3b21,1884.9,24780.2
0x4c2f,604.3,8651
0x5ec6,898.2,13811.5
0x6a10,615.4,10394.9
0x19df,1471.1,19619.4
0xd644,1627,25288.3
0x7298,1438.4,19959.3
0xf2c,1181,16043.2
0xadcb,1297.8,16018.8
0x4181,1529.5,19266.2
0x9d9c,592.8,7528.9
0x1984,1298,13964.4
0x2460,1437.3,19927
0xbe89,398.7,4390.2
0x7ddf,492.8,7582
0x7b07,1550.3,17886.8
0x35ec,1135.5,20998.4
0xc6bb,524.8,5780.9
0xa925,1090.9,18869
0x182f,466.7,5308
0x7b2d,1942.3,24134.9
0x10d6,587.8,7114
0xe45,329.9,5536.7
0xb47e,1056,15213.1
0x7a87,515.5,7219.5
0xe95,768.9,10536.8
0x7638,389.6,4354.1
0x81d7,942.4,13838.1
0xa22d,211.3,2880.9
0x3641,1858.2,18917.4
0xea8,873.6,15188.1
0x7b13,1347.8,15803.2
0x55e5,610.9,8904.3
0xa101,743,10068.9
0x102a,287.7,4137.2
0xe1a5,2401.3,42120.2
0xdb73,1717.6,15246
0x69ac,820.6,10786.9
0x5a45,337,3108.1
0x472e,238.5,3369.7
0x804a,694.4,9932.9
0x20d3,852.3,11779.8
0x8029,1421.6,24074.7
0x6a01,926.4,15477.2
0x8cc8,664.3,8740.3
0x3319,1164.4,17570.1
0x8271,998.1,16742.2
0x1122,796.6,12339.5
0x9e75,386.9,5396.6
0x2f86,1411.8,26066
0x6a50,445.4,6182.7
0x4b27,664.3,8740.3
0x36dc,903.6,9248.8
0x489d,772.2,10839.6
0x7b96,1122.3,20496.7
0x7421,824.2,11175
0xc3a8,850.1,12634.5
0x6624,796.6,12339.5
0x43cf,508.8,4287.6
0x6c22,1171,14123
0x58b4,1943.5,25814
0x3638,1260.3,22343.1
0x8bfa,1046.8,13175.5
0x7b31,752,9911.7
0xcead,628.4,7624.7
0xa62c,450.8,4816.1
0xa563,301.1,4817.1
0xc3a1,462,5892.9
0xb77b,1464.7,19932.8
0x58cf,481.3,5849.9
0x6487,594.3,8715
0x9d1,654.3,9745.5
0x2846,953.4,9763.7
0x8240,857.8,12035.2
0x1d1b,1297.5,13738.3
0xc649,801.8,11519.6
0x158c,466.6,4921.4
0x2a1b,590.6,7665
0x39e1,1306.5,23177.9
0xac94,1127.2,13856.3
0xa8e0,514.7,6427.4
0x17cc,1420,27138.8
0xba4d,233.9,2345.7
0x8598,1564.4,21295.7
0x89fb,959.6,11020.9
0xbe99,384.7,4349.6
0x65a,492.8,7582
0x9a98,1185,17723.4
0xa5b3,1045.6,14755
0x438e,490.7,6174.4
0xb036,1022.1,15455.3
0x206e,1592.8,22267.5
0xa378,1391.1,22023.3
0xcf10,353.7,4929.2
0xbfe3,595.2,7941.3
0x81ff,634.8,6161.8
0x36ef,583.2,9844
0x3a88,361.2,5177.2
0xd12,1608.2,32380.2
0x1458,1069.6,13613.7
0x5d6b,1577.8,28598.7
0xa23d,762.8,11331.7
0x48bc,1109.2,16534.1
0x1604,1461.6,16407.7
0x6b7e,1170.9,16395.4
0xabcc,881.8,9521.1
0xbcf1,1097.2,12416.2
0xc796,1371.5,15869.7
0xac1f,1687.1,26261.2
0x1560,1192.9,16686.3
0x904f,1334.8,14027.6
0x580d,513.5,6476.5
0xaaa3,834.3,14142.3
0x220a,1084.4,10604.7
0xd97b,878.8,8454
0x979a,2074.4,35007.5
0xb8bb,343.6,2784.2
0x9942,680.2,10634.1
0x2210,1852.4,24945
0xbd6e,543.7,6791.7
0x7724,1050.2,11612.7
0x59aa,1130.9,17868.2
0xbca4,1560.5,24913.6
0x3ef0,548.2,8006.2
0x45ea,885.6,17190.1
0xdcb6,1914.2,23149.5
0x698d,1371.9,15228.8
0xa29a,1924.1,35314.5
0x402b,682.4,8696.8
0x5e7b,479.2,6473.3
0x1fa6,340.4,4484.3
0xb44b,309.6,3478.9
0x94de,1297.8,16018.8
0xd9e3,769.2,8238.5
0x5c0b,1433.4,20026.4
0x59ef,917.7,11939.9
0x26fc,1167.2,15532.7
0x6d71,1443.5,28475.6
0xd334,938.1,12448.3
0x9861,706.5,8871.3
0x135a,1721.5,27921.2
0x1aff,752.7,9673.4
0x7d14,794.8,10858.7
0xdf12,173.3,2879.7
0x2daf,2050.6,29478.6
0x7412,1325.1,21305.2
0xc15c,674.3,8685.2
0x69ed,228.7,2500.1
0x34c2,889,11949.6
0x80bc,1653.9,21297.2
0xa3f0,809.9,13405.2
0xce05,1147.1,18861.4
0x9f8d,1081.4,14904.5
0x6898,594.7,7034
0x4be4,1909.5,24926.6
0x8bbc,484.1,6774.9
0xb4ac,2106.2,27590.1
0x3609,895.2,11710.8
0xc89c,1517.8,22499.3
0x306b,1803.3,19566.6
0xc985,520.6,3784.2
0x2a67,539.1,6531.9
0x6e63,458.6,5198.9
0x2de8,999.2,11692.9
0xaf73,837.8,12034.6
0x492f,1281.5,17812.5
0xcfde,293.2,3536.3
0xc1d8,949.6,14852.5
0x7784,1093.9,16024
0x8985,1237.1,17574.9
0xb2b1,1142.7,20610.1
0x5269,1103.9,15437.2
0x674a,1327.6,21447.6
0x626d,630.3,11163
0x4769,1131.2,12951
0x7481,304.2,3844.7
0xb7a8,851,8616.2
0x4a2e,850.4,8419.2
0x500c,1316.1,17076.2
0x4961,756.9,12880.3
0x99a9,734.5,8961.6
0x758e,2170.1,34614.3
0x5a4a,484.1,6774.9
0x596c,1240.6,20084.6
0xa75,238.9,2276.9
0xce3d,1764.4,29917.5
0xb477,2081.2,30984.5
0x1333,1049.7,15297.4
0x236d,1096.3,13090.2
0x32f2,1468.4,25367.7
0x66b9,734.5,8961.6
0xa6ab,1635.1,19756.4
0xc70a,254.6,2725.7
0x6aae,343.9,3894.4
0xe027,586,9588.7
0xe247,1870.3,21044.5
0x7be2,894.6,9596.1
0x131b,477.6,4839.6
0xcb4,1049.7,15297.4
0x377c,1131.2,12951
0x7761,272.8,2080.9
0x6569,783.8,9596.7
0xd3f,1364.4,21040
0xbec3,1345.6,25167.7
0x12ad,1388.2,28332.2
0x54ec,925.1,13120.4
0x8111,1006.7,11811.4
0x70c0,295.5,2844.7
0xa406,1105.1,17919.7
0x1a4f,1388.2,28332.2
0xe263,571,5309.9
0xdd02,1019,13365.8
0x3977,221.9,2177.9
0x4cee,1169,19570.2
0xe161,1684.4,20342.4
0xcf72,824.6,10375
0x355c,1112.8,14655.2
0xa129,1480.8,20465.3
0x5f61,477,6725.9
0xc446,734.3,10895.1
0x6d02,1433.7,24928
0x9412,1126.8,14724.4
0xc3ab,1070.7,22746.8
0x626b,393.8,4449.6
0xde75,591.1,9812.2
0x701a,1550.3,17886.8
0x906e,2129.9,23895.3
0x1954,767.9,12316.7
0x1afe,1839.9,24810.7
0xaf05,664.3,8740.3
0x745e,594.7,9641.8
0xab19,1684.7,25176.8
0xb48,370.8,4536.3
0x5a1d,472.1,6016.8
0x9fa7,1612.4,17210.1
0x47cd,814.6,9113.1
0x5c06,1467,25081.8
0x821e,474.2,4409.7
0xbe50,2078.1,33487.8
0x5f25,1898.6,26989.1
0x78c2,1614.3,28666.9
0xab86,1004.1,11615.6
0x9dd8,1401.3,23397.7
0x95f1,889.6,11840.4
0xb46,943,17834.3
0x55d5,1130.9,17868.2
0xa8ce,708.7,11098.1
0x37aa,281.5,4367.8
0x8c7,1400.2,18400.9
0x83a6,1159.8,15677.2
0x552f,1826.3,30206.6
0xb672,2034.9,30230.8
0xe1fb,1254.2,13938.6
0xb752,509.1,6432.6
0xd01e,944.2,19755.7
0x85be,1264.5,17775.4
0x7b81,1454.4,23380.5
0x21af,595.2,8470.8
0x2ff5,1065.5,16095.5
0xbed1,938.7,16382.7
0x3929,1162.4,17447.7
0x33bd,796.1,12987.3
0xb509,1389.7,20693.7
0xa009,210.6,1976.4
0x55c5,973,11113.7
0xbc5c,594.1,10225.9
0xa379,973.5,13417.7
0x43f7,1271.2,24550.3
0xad28,1150.1,16180
0xfc6,1362.8,13996.8
0xab42,607,9479.4
0x86b5,702.1,11020.6
0x5ed1,917.7,11939.9
0xce5b,728.3,10549.2
0x3c94,403.8,4150.2
0x4974,1162.9,14919.3
0xb6be,1017.9,10808.3
0x85d3,907.6,14011
0x3b68,953.2,10361.5
0xa17a,1345.5,20731.6
0x1328,588.7,8125.6
0xe1cf,527.5,4857
0xb025,1608.4,24386
0x8cf7,654.7,6837.8
0x9a6a,1164.3,15265.7
0xd668,1547.4,22145.4
0xb8c5,1148.5,21572.6
0xcfd6,391.6,4133.6
0x1414,493.1,6633.8
0x11b5,393.8,4449.6
0x9de9,943.7,17870.3
0xbed8,928.9,13123.8
0xe01d,714.6,7582.7
0x2d35,783.6,13447.2
0x2175,979.2,11675.7
0x518f,213.8,2716.1
0xc770,508.8,4747.1
0x94e3,974.4,14392.4
0x1606,216.1,2297.5
0x6f5f,913.1,14240.4
0xb3e6,1324.4,20679.7
0xdd4f,682.6,5543.1
0x9d96,546,6161
0x67d5,1265,22476.6
0x5cfe,948.1,14689.4
0xb6dd,1180.4,13020.2
0x20a3,477.3,6581
0x45eb,1205.4,13755.4
0x3262,1205.4,13755.4
0xb8ba,1591.8,23904.9
0x2f95,293.5,3823.4
0x4742,1457.4,18573.6
0xb78b,709.6,7774.1
0x4f3e,213.9,2459.6
0x1af1,1221.6,18400.2
0xcf46,710.1,10576.5
0x6ec5,1558.1,23039
0x6886,441,6272.1
0x4c59,1260.3,22343.1
0x9759,1456.3,25632.9
0xca4,430.1,5844
0x1f25,1125.4,13537.6
0xcd11,582.1,5274.6
0x4337,915.8,8262.6
0x44a4,157.8,2135.2
0x85ec,990.8,13541.7
0x871e,640.6,11746.8
0xae85,1222.5,16554.6
0xae1b,1160,16696.5
0xc5f2,857.3,9395.2
0x6eaa,1015.1,13665.7
0xd9ea,786.5,10080.1
0xc91e,1280,14289.8
0x4013,943.7,17870.3
0x4442,737.1,12360.6
0x962e,952.5,11972.3
0xca86,633,9466.7
0xdbc,187.5,2489.3
0x4947,472,6102.6
0xcc09,1209.6,15746.7
0x37e4,2013.5,35465.4
0x89ac,825,12447.9
0x2445,590.8,6819.2
0x4db6,740.7,9315.8
0x50af,1316,15397.2
0x9eb9,1573.7,19791.6
0x98f1,1168.5,16242.8
0x7009,556.6,5853.7
0x6e84,768.7,13470.7
0x372c,920.3,14595.6
0x8b11,1265,13383.1
0x8a20,338.1,4598.5
0x95a8,772.6,7381.9
0x8093,315.2,3715.9
0x29b2,270.2,1844.7
0x96a0,594.1,10225.9
0xb7d6,1376.4,21306.1
0xad72,1152.9,13166.3
0x6dae,454.1,5623.5
0xbc81,950.2,12012.9
0x26d8,1159.8,15677.2
0x24c0,430.6,5993.3
0x780d,1985.1,23958.3
0x9f58,2097.5,27187
0x2253,670.6,9366.7
0x1bfc,983.4,17560.6
0x6533,298,3884.8
0xb297,959.4,11284.2
0xd8fd,930.2,12113.6
0xb31b,1353.9,19217.2
0x5f8c,1031.8,10055.6
0xbe9f,1478.4,20410.4
0x62f2,1650.5,29001.4
0xa438,1122.6,16176.9
0x1be2,295.9,2544.7
0x4417,1411.5,29600.1
0xb0b1,387.9,4329
0xd6fb,561.2,7723.5
0x225a,1251.6,12891.3
0xc594,1713.1,31960.4
0x80ea,826.4,9378.7
0x8ba7,281.7,3084.2
0x8aca,311.4,4672.7
0xc810,1258.2,14677.1
0x93f2,248,2425.5
0x73d4,208.1,3213.1
0xaae3,623.4,8991.5
0x7425,682.8,11205.9
0xb4eb,948.1,12288.9
0x428c,881.8,9521.1
0xd9ca,808.7,13137.2
0x9d74,617.1,7485.7
0x7877,1361.8,13957
0x23e6,469.9,6060.4
0xd352,1374,20697.6
0x67dd,493.6,9466.6
0x5a5e,1202,14397.5
0x9def,1343.7,15121
0xb235,539.1,6531.9
0x3654,1175.4,18298.9
0x635e,1251.8,15463.2
0x4033,1285.6,14916.3
0xefa,1036,17677.7
0x185e,1470.2,14738.8
0xd250,5228.4,68270.9
0xa87a,1290.3,26775.4
0x39d1,724.9,10572.6
0xd6e6,643.5,6450.4
0x9358,1907.5,31183.5
0x97d2,849.8,17143.2
0xc64a,367.8,5047.7
0xa12b,178.1,2199.9
0x3e75,973,11113.7
0xd201,1776.3,24732.6
0x59a1,656.9,5897.1
0xaed7,493.5,5443
0x78cd,428.5,7041
0x6b52,213.9,2459.6
0xf5b,1640.8,23712.5
0xb485,484.1,6774.9
0x35d0,176.9,2198.7
0xb48e,1208.4,15417.8
0x43b8,1000.9,15786.5
0x3b32,709.6,7774.1
0x44aa,2045.2,30269.5
0x6386,878.8,13189.3
0xdd39,880.8,7354.6
0x511c,777.5,11815.7
0x6292,1196.6,12844.2
0xbc17,436.5,5779.2
0xdf0f,249.6,2153.4
0x2a4b,989.1,14295.9
0x448a,846.3,13048
0x34a9,1125.2,16770.9
0x8926,454.1,5623.5
0x7c7e,475.9,8404.9
0x4374,1153.3,20481.1
0x93ce,421,5283.9
0xc8f9,1528.5,19472.2
0xcd3c,1163,15009.3
0x928a,1286.2,17401.1
0x7a11,322.6,4364
0x74be,867.6,10146.9
0x3174,477,6725.9
0xa858,667.4,8502.9
0xc69b,1267.8,18858.2
0x7b44,399.5,4140.8
0x97a2,1160,16696.5
0xb0f4,1320.3,22326.9
0x67d8,1793.2,22447.4
0x4922,549.3,7136.3
0xd868,2176.7,39304.4
0x543d,1314,22793.6
0x5867,327.8,3989.4
0xa566,783.6,13447.2
0x6a79,691,9003.3
0x1c06,199.1,2282.3
0xc280,604.1,6509.4
0xe1f3,1398.8,19982.2
0xa172,1108.1,16521.7
0x873b,304.2,3844.7
0x911b,885.6,17190.1
0x8ce4,481.6,4301
0x1439,199.1,2282.3
0x56f5,1098.8,15665.7
0x22e9,399.6,5314
0xa16b,1185,17723.4
0x6f46,1563.3,19894.4
0xc25d,1249.1,21621.6
0x6aa6,212.3,2489.2
0x109e,930.2,14090.3
0x1716,393.8,4449.6
0x51f3,885,9201
0x1da9,975.4,11189.1
0x1acb,1133.4,19713.2
0xad40,195.6,1997
0x70cf,1407.4,25589.1
0x8b15,1349.9,18948
0x4a5c,1355.3,23933.1
0x31fe,1200.2,17045.7
0x1c6e,333.5,5035.9
0xbe46,522.3,6761
0xb634,980.3,13415.2
0x56ab,668.5,9362.4
0x51ae,237,2625.7
0x1971,431.7,4561.2
0x9528,1250,14387.3
0xb2b3,595.6,7539.1
0x7ec,1513.9,21096.8
0x7e7f,1172.6,15672.2
0x474a,2127.3,35904.3
0x25c7,1098.9,10800.7
0x461f,691.1,9020.8
0x4006,675.6,13072.2
0x7e9b,1258.7,22606.5
0x4839,1322.9,20419.6
0x43ad,1161.5,17826.4
0xc798,2432.1,42643.4
0x8db8,606.4,8979.5
0x6d2d,214.6,1900.2
0x36f0,1039,14404.2
0xb453,1186.7,16178.8
0x33fe,1560.3,22436.4
0x369f,542.5,6569.2
0xcf84,502.2,8158.1
0x5901,1352.8,20008.4
0x8538,657.7,7666.5
0x8a46,802.9,14343.3
0x9d09,457.1,8024.5
0xb174,407.7,2549.1
0x3f2b,1060.1,18884.5
0x779a,587.8,7114
0x6343,1473.9,24494.2
0x2a7c,311.4,4672.7
0x465b,1052.9,11641.9
0x5a61,920.4,13285.8
0x4680,1334.3,23168.9
0x8546,477.6,4839.6
0x17bc,575.4,9203.3
0x9177,1264.8,21799.6
0x75dd,1557.6,25924
0xb415,473.8,8374.3
0x7945,988.6,13572.9
0x9a90,315.2,3715.9
0x3fdb,1019.9,13351.4
0x840c,1172.6,15672.2
0x8a03,1204.6,19244.5
0xc2b6,685.7,9739.4
0x1f75,616.7,6784.8
0x5943,421,5283.9
0x769b,358.6,4416.3
0x75b3,363.8,3679
0x9ec,1512.8,21263
0x5dc2,901.4,18849.6
0xf76,469.7,5559.2
0xa034,587.8,7114
0xdfde,1266.2,14896.9
0x56ea,1349.7,16961.9
0x6736,1494.3,22520
0xfad,515,6821
0x522d,891.7,8894.9
0x76b2,478.9,7664.2
0x9e32,498.6,6916.3
0xb282,1203.9,19067.9
0x331d,710.1,11387.6
0x74a1,1202,14397.5
0x45fd,640.6,11746.8
0x6121,989.1,14295.9
0xd605,2599.8,39081.5
0x98f9,1692.4,29020.2
0x7411,240.6,3948.6
0x32a7,1226.2,17411.7
0x4e0c,487.6,4936.4
0xccb8,2169.4,39173.9
0x9a13,1056.3,7750.7
0x79ff,449.3,6040.9
0xac3f,806.9,9238.3
0x79d4,210.6,1976.4
0xb608,176.9,2198.7
0x93c5,802.9,14343.3
0xd4ad,1325.4,18656.4
0x41e4,719.1,9205.1
0xce77,1170.3,14492.8
0xdee5,625.2,10090.7
0x7828,1299,19900.7
0xbaaa,1591.8,23904.9
0x24d1,1161.5,17826.4
0x1893,1050.1,18707.4
0x532c,1365.6,17216.5
0xc6b1,1747.4,26202.3
0x574f,350,4385.7
0x2c3b,611.1,11605.6
0x2c15,1653.6,22677.9
0x67fc,325.2,3899.4
0x81d2,1231.3,20976.3
0x566b,978.8,13721.2
0x7b2a,343.9,3894.4
0x499c,1940.3,29649.7
0x578d,515.5,7219.5
0x51e2,1592.7,30462.9
0x8812,877.4,17757.5
0x2603,804.2,11641.4
0x90dc,542.7,6081.3
0x66c2,310.8,4025.4
0xae3d,1346.9,14714.6
0xc3bb,891.8,11093.1
0xab8a,477.6,4839.6
0xde31,1227.8,18241.6
0x6823,968.7,10451.6
0x3e92,979.2,11675.7
0x4cf4,1478.4,19691
0x9e36,1411.8,26066
0x1c13,540,7948.8
0x48d6,468.6,5863.2
0xf62,967.5,10855.2
0xb4e6,1330.5,20224.1
0x459f,889.6,11840.4
0xde9c,1457.5,15967.3
0xd223,503.7,7096.1
0xaf87,640,8636.2
0x7bc,214.6,1900.2
0x5b07,1390.1,24808.6
0x365a,1766.7,29223.4
0x746a,337.1,3860.7
0x660d,1515.3,25578.8
0x96ee,490.7,6174.4
0x7647,1474.4,22212.4
0x6448,2074.7,34902
0x3cf7,1077.3,6936.6
0x7075,1428.8,19035.7
0x6a3b,950.2,12012.9
0x878a,1478.4,20410.4
0x2739,486.4,8481.9
0xfda,149.7,2150.2
0x2d0d,1167.6,13454
0x2725,1197.5,19246.2
0xa893,337,3108.1
0x4e97,513.5,6476.5
0xc6d8,1073.1,23121.7
0xddf7,1578.3,18035
0xbacd,1910.5,32371
0x4c08,407.7,2549.1
0xc92f,1186.6,16150.2
0x1476,1222.2,21304
0x2218,2074.4,35007.5
0x6428,1138.9,17889.4
0x7897,1074.2,15799.3
0x1810,670.6,9366.7
0x258c,381.6,3881
0x9fee,276.5,2760.8
0x4a3a,1385.4,25682.6
0x86c2,933.9,16565.7
0x7c03,1026.7,15301
0x54bd,999.2,16696.5
0x5787,399.9,4102.9
0xbd26,1365.6,17216.5
0x13ca,341.1,5374.6
0x74ee,1407.4,25589.1
0x3b7c,611.4,7529
0x2713,912.2,11757.5
0xba54,665.7,10190.6
0x5d2a,1473.9,24494.2
0x44c9,554.8,8703.1
0x7b26,313.5,2607.3
0x8ffd,428.5,6846.3
0xa3ec,694,9154
0x24c8,896.8,8959.4
0xcf90,2569.7,32842
0x3dd3,1399.4,25757.7
0xe059,1987.2,37621.2
0x7c45,1723,24640.8
0xa787,1149.9,24168.1
0x3245,1287,16968.1
0xbcfb,431.1,5825.8
0xa948,672.6,9958.2
0x48cf,1104.4,19609.1
0xfe5,795.4,9189.7
0x8e07,366.2,4489.7
0xd595,1424.4,19739
0x50ba,399.5,4141.2
0x934a,353.9,4785.4
0xa798,631,10242.5
0xa672,1856.4,19955.7
0x284b,1334.3,23168.9
0x53a0,1167.2,15532.7
0xaa1f,641.7,10964.6
0x464c,467.1,6901.9
0x88bd,1420,27138.8
0x7442,733.2,9929.7
0x9163,1394.5,23432.2
0x8d17,878.1,16364.7
0x319b,1094.8,19154
0xa89a,909.5,13630.8
0x8016,226,2301.3
0xe04b,2014.6,27819.9
0xbae1,1681.2,27442.1
0xb799,1856.4,19955.7
0xd5cb,370.2,4096.4
0xb51,1129.9,23886.6
0x6fdf,307.5,4410.3
0xcb60,1184.2,15297.5
0x5c78,1036,17677.7
0x9e51,1142.7,20610.1
0xa47c,2313.8,33491.6
0x70bd,269.9,2516.1
0x508d,1620.6,24486.2
0x23b5,795.4,9189.7
0x9add,945.2,16200.7
0x5ce5,523.6,4326.6
0x6270,396.2,5606.2
0x9223,667.4,8502.9
0x1b44,1619.8,27646.6
0x4e85,1320.6,20344.4
0xa163,563.4,8092.7
0xdd85,780.3,9694.9
0x6eca,1326.4,19063.1
0x90e1,528.2,7600.4
0xb67b,209.4,2127.3
0x9cf3,1048.3,13802.2
0x1ed9,520.2,6461
0x4f47,1309.8,19324.5
0x3b64,1176.2,13924.1
0x4a57,416.2,5940.7
0xa91f,122.7,1674.9
0xaa5b,582.4,8994.9
0x698f,1457.4,18573.6
0x2ba0,1259,23888.6
0x4fa8,205.1,1834.9
0x3938,1960.1,34384.8
0x7c85,500.5,6359.4
0xb81b,1729.2,27132.7
0x1a0d,577.3,7029.9
0x6518,1171.7,17555.2
0xb4d6,968.7,10451.6
0x9be1,527.3,6954.5
0x7a91,1840,25954.3
0x4bd2,1312.9,17708.8
0xf24,1135.5,20998.4
0x3e0c,1147.1,16456
0x2762,1844.3,27556.4
0x54be,1204.1,17977
0x47d6,1065.8,15031.5
0x1bcd,327.8,3989.4
0x13dd,860.4,14002.2
0x1e92,1162,14499.5
0x635f,513.5,6476.5
0x92c5,942.2,16497.3
0xe0bc,1698.2,20902.8
0x4e64,1165.6,19376.2
0x7132,1134.3,16375.9
0x5b72,672.6,8401.5
0x9334,1045.6,14755
0xa528,1215.7,15468.1
0x5551,475.7,6600.5
0x9341,712.3,10284.9
0xa527,599.9,8214.9
0x73fc,1381.1,25661.5
0x9b62,1077.3,6936.6
0x6143,1013.7,17085
0x22fa,1957.5,23518.2
0xc1b4,1054,12806
0x747a,1531.9,16037.6
0x8679,1349.3,26829
0xb73,1317.5,18690.4
0x24e7,1758.1,22841.6
0x52c1,1371.8,21658.7
0x7183,420.5,4950.7
0x2230,924.8,16958.5
0x7e8a,1088.9,12045.6
0x9450,640.6,11746.8
0xb89,583.6,7715.5
0xb3d4,994.3,12692.7
0x7aa3,660.2,8078.7
0x20aa,1303.4,17499.8
0x7a31,274.1,2399.9
0x34e2,1464.3,19450.8
0x4a8a,818.2,11983
0xb022,535.3,9987
0x7884,1101.7,15676.2
0x7fc4,319.4,4300.1
0xcb4a,356.7,4153.7
0x98c7,541.8,5651.8
0x6a7e,1101.5,15042.5
0x6a8b,1411.8,26066
0x64f0,965.2,15465.3
0x5d13,1235.7,14706.6
0x734e,469.7,6040.1
0x7175,772.6,7381.9
0x9580,779,13900.3
0x61b2,473.8,8374.3
0x8b5f,1320.9,17541
0xe26b,527.6,7614
0x4a19,680.4,11317.1
0xb1be,1140.9,15289.2
0x69d7,2146.8,28109.2
0x5701,590.1,7846.2
0x6168,244.8,3291.8
0x36bb,1300.8,18713
0xd20c,1231.9,19941.8
0x7704,712.3,10284.9
0xe16c,1306.9,15053.9
0xba70,952,14947.3
0x2670,664.4,5981
0x4546,1317.3,18824.6
0x1255,1684.9,18265.4
0xd2bf,232.2,2831.6
0x900a,1746.6,31833
0xc923,998.1,13374.9
0x8233,1032.7,14690.1
0x3464,1060.8,13073.6
0x852f,939.7,13496.9
0x2bf9,437.9,4991.8
0x860e,214.2,1987.1
0x68bc,1721.5,27921.2
0x55df,1612.7,27244.7
0xa2c1,630.5,6865.8
0xa513,785,11050.7
0x7c0d,226,2301.3
0xbc86,492.2,6156.9
0x9ae0,1121.2,15747
0xc30f,1552.7,25654.4
0xcd06,1068.4,14731.1
0x8c69,1013.5,7225.8
0x3a4d,594.1,8069.6
0x2349,1480.8,20465.3
0x1615,789.6,11068.3
0x37ec,176.9,2198.7
0x54a1,571,10156.3
0x696e,1026.9,13657.7
0x215b,1134.1,12407.7
0x6d4f,1502,22221.4
0x54d6,1457.9,15941.5
0x9c40,587.8,7114
0x713a,892.6,11088.4
0x7dd3,872.2,11703.6
0xcedc,599.8,6237.3
0x37c5,1648.7,27564.6
0xac08,658,11178
0x951c,1885.1,25818.7
0x48cc,1324.4,20679.7
0x575a,654.3,9745.5
0x6421,633.9,7195.6
0x506e,1148.5,21572.6
0x8c46,399.5,4140.8
0x72b6,1515.3,25578.8
0xb268,427.5,4105.6
0x62d9,1721.5,27921.2
0x134d,1513.9,21096.8
0x4167,1057.6,14494.9
0x462b,536,8982
0xd5a8,184.2,1910.3
0x2a15,1407.7,24563.2
0x482b,237,2625.7
0xbd76,860.4,14002.2
0x5538,1266.8,19595.2
0xb7d9,966.6,14297.6
0xbd28,910.4,12824.5
0x6927,1317.3,18824.6
0x63f5,2089.2,34925.5
0xbd71,1349.4,25242.7
0x89f8,1063.4,16993
0x92df,925.1,12329.3
0x7596,1359.7,26256
0x685f,1349.3,26829
0xcd8d,3322.4,55853.4
0x6670,428.4,5263.5
0x7890,475.9,8404.9
0xc938,2575.7,32867.8
0x4b73,958.5,13216.5
0x10a8,335.9,4781.7
0x207d,2422,29287.7
0x5f7b,716.2,10694.1
0xca59,1835.9,30690.8
0x71e8,1083.6,20706.7
0x4629,1536.6,27812.5
0x3715,2263.5,43645
0x9ecc,1394.5,23432.2
0xca04,520.6,3784.2
0x45ac,809.9,13405.2
0xa3bf,584.6,7646.4
0xc8af,460,6024.5
0xcd77,2511,38490
0xa875,2129.9,23895.3
0x4cef,240.6,3948.6
0x25b3,734.5,8961.6
0x1050,459.2,5178.6
0x229f,1060.7,11631.7
0x2a16,1788,21052.5
0xca9f,494.8,5707.8
0xa21d,684.1,9574.8
0x656c,299.4,2207.9
0x336a,1287.1,22673.7
0x64c9,548.2,8006.2
0xa4a2,1112.8,19584.3
0x7740,1026.4,14174.8
0x9187,995.4,10957.1
0xb670,1815.7,23565.2
0x50a5,1578.7,18317.1
0x76f8,761.2,11443.3
0x9837,427.1,4558.5
0xc240,780,8399.2
0x70e0,2422,29287.7
0xb8fe,1011.7,15436.9
0x40ba,1552.1,26434.1
0xe156,1448.6,15395.5
0x4571,1084.4,10604.7
0xb354,1153.9,16206.3
0x2eb7,486.4,8481.9
0x957d,1684.7,25176.8
0xacda,1285.6,14916.3
0x7ca0,503.1,5829.9
0xdab4,122.1,1595.8
0x2088,328.4,4416.9
0xa4ee,187.5,2489.3
0x258a,117.2,1866.3
0x8478,1330.5,20224.1
0x2808,670.8,11479.4
0xc44,1154.6,16772.5
0xa1b9,2023.5,28104.5
0xda70,567.8,7339.6
0xa896,143.9,1671.4
0xc828,2751.3,48079.6
0x1334,866,10346
0x7194,395.4,4794.2
0x201f,2097.5,27187
0x50d8,1060.8,13073.6
0x733f,967.7,11479.9
0xce15,195.5,2080.8
0x6e21,1278,17015.6
0x9e2,773.8,11395.5
0x8b98,329.4,5009.9
0xb4e3,1287.8,17660.7
0xf59,208.1,2199.8
0x1a8f,1598.1,22934.1
0x5ad4,1722.9,21566.4
0x87a0,1292.6,22697.3
0x2fac,1162,14499.5
0x6228,1652.8,32475.9
0x1e4a,1425.6,16311.1
0xab4c,966.3,11526.3
0x8620,338.8,3936.3
0x364e,1852.4,24945
0x215a,1031.1,16438.5
0x119c,858.9,15004.7
0x6211,1682.4,24481.3
0x6f02,422.9,5569
0x7289,952.5,11972.3
0x2c38,1112.8,14655.2
0x989c,936.5,17633.1
